age,salaire,score_credit,montant_transaction,anciennete_compte,type_carte,region,genre,fraude
38.89331774386898,503642.9449575209,83.56359844249741,3201932.884841009,10.0,Visa,Houston,male,0.0
34.34664716741488,204120.96993747627,47.00728111496415,10026908.881536689,11.0,Visa,Miami,male,0.0
36.3277466145688,354367.48223917896,74.29888213709938,6101599.396326164,16.0,Visa,Orlando,femelle,1.0
45.10549599078859,250346.34986878792,51.425745210989234,4422180.683717582,8.0,Visa,Houston,femelle,0.0
28.12448745445259,365031.2415708794,43.458531382724274,6364627.401991529,7.0,Mastercard,Houston,femelle,0.0
39.54569123290978,251538.63859844636,69.2122646500697,7552948.035520295,18.0,Visa,Miami,femelle,0.0
34.52920879600339,383373.9041362691,50.75126702762224,3740459.012506313,9.0,Visa,Miami,femelle,0.0
32.095977455976474,275384.6712424005,55.78677811285969,3009985.0294630947,14.0,Visa,Houston,femelle,0.0
49.43074755220515,410092.5717546358,63.12813130979944,6405570.808456508,11.0,Mastercard,Miami,femelle,0.0
54.10383722029919,174843.9581557318,63.73654990905677,6731787.101602758,6.0,Mastercard,Orlando,femelle,0.0
32.18443408494494,521658.0442953112,30.301077497659357,5754481.009825975,9.0,Mastercard,Miami,male,0.0
43.063373680458106,483270.7027465052,41.76153531228094,2589918.7017029184,5.0,Visa,Houston,male,0.0
47.41005992867514,440845.4203057188,36.77725775618055,3601317.824848664,13.0,Visa,Miami,male,0.0
26.278560234372637,403238.956615862,3.0,2525117.9402262773,15.0,Visa,Miami,femelle,0.0
40.50585717210481,146686.62120361568,47.99654462426487,7168990.80387297,9.0,Mastercard,Miami,male,0.0
43.65084778506157,437665.2296692706,76.46681844979875,6985209.836290844,11.0,Visa,Houston,femelle,0.0
30.49957466579968,86285.1519417766,35.176746627303416,9727161.351121295,8.0,Visa,Orlando,male,0.0
39.45371033788568,541930.2556060692,39.13956107228421,6723159.0534016285,2.0,Visa,Orlando,male,0.0
58.76499329517152,533685.8148477535,50.924232073418345,6587899.801831008,6.0,Visa,Houston,femelle,0.0
37.33561903219582,135825.84587476557,55.376098688784616,12740875.696072323,11.0,Visa,Orlando,femelle,0.0
47.54878221018357,112296.57266410696,42.2701021935442,9911365.370005116,10.0,Visa,Orlando,femelle,0.0
60.0,715256.0408438914,47.03554222313758,6278469.678938555,8.0,Visa,Miami,femelle,0.0
30.204782343621822,249672.62519504008,36.24431410349138,25000.0,8.0,Visa,Houston,male,0.0
42.56150283937498,113227.41360598715,42.15540777311952,4214657.832971879,10.0,Mastercard,Houston,femelle,0.0
56.61874751655962,75000.0,3.0,9505637.401388956,6.0,Mastercard,Houston,femelle,0.0
39.9853699292472,392710.2740895063,59.78261113298575,7026472.541796409,14.0,Visa,Miami,femelle,0.0
41.0145974810797,75000.0,94.66231834264352,8197891.159195477,11.0,Mastercard,Houston,femelle,0.0
36.44042887283798,396658.26803072734,48.42818408062361,5638178.363575354,11.0,Mastercard,Orlando,femelle,0.0
27.94219343692849,513593.076831175,34.51460155191891,6436542.719653205,16.0,Visa,Miami,male,0.0
52.226652507889966,275102.91490646073,70.60877571273582,3231263.012191617,9.0,Visa,Miami,male,0.0
30.16378999026091,283883.2677308626,48.49945999206398,7357978.438109395,5.0,Visa,Houston,male,0.0
40.81430666965862,282051.1646290275,48.73393554437327,3073618.4785051895,5.0,Visa,Orlando,femelle,0.0
35.07143027730941,332247.4226181822,26.428544304596528,25000.0,11.0,Visa,Miami,male,0.0
31.298010597170656,398534.8059479471,63.75804165784796,3793069.931741832,5.0,Visa,Houston,male,0.0
48.08303450626611,106574.98954140302,42.25017370189132,5354990.656694607,1.0,Visa,Houston,femelle,0.0
39.80696711636021,242755.3356880183,41.40199789584226,4271814.232066914,12.0,Visa,Miami,male,0.0
43.56671100183397,137697.3322437096,57.97425603580688,3229356.163398532,1.0,Mastercard,Houston,femelle,1.0
47.06885428795335,624828.2178309835,42.37525425454253,3308455.00442042,9.0,Mastercard,Miami,femelle,0.0
29.10365303316194,310843.2520687304,62.23203123099367,4240739.476957668,8.0,Visa,Orlando,male,0.0
41.04895459740118,138652.4274637669,43.603354717438414,6737184.718084012,11.0,Mastercard,Houston,femelle,0.0
41.97524850733289,495725.2144978994,51.315693789494986,1687563.630008243,15.0,Mastercard,Houston,femelle,0.0
34.9312838760495,319499.7338702393,46.90619337730891,4790444.395449071,8.0,Visa,Orlando,femelle,0.0
33.70370976853361,440843.5767352277,32.12367138836775,3939042.3353553466,21.0,Mastercard,Houston,male,0.0
45.54252168240738,285403.3273947613,37.989867291720735,4098392.044463696,9.0,Visa,Orlando,male,0.0
47.18124617319795,446475.9883594747,54.041490123226254,4993261.394728637,7.0,Mastercard,Miami,femelle,0.0
33.085717904475715,303018.169437129,71.72960245780763,3527580.60051074,15.0,Mastercard,Orlando,femelle,0.0
38.01636634137688,135428.41953443046,24.590235088363567,25000.0,5.0,Visa,Miami,femelle,0.0
48.96749209924997,240367.6955181333,39.78632123608698,5357016.126207895,8.0,Visa,Houston,male,0.0
52.196137448927225,374364.83595232654,48.88207066772809,6914552.122184639,7.0,Mastercard,Houston,male,0.0
41.952787548019096,207758.38462259356,25.52510306687461,5705951.505453912,7.0,Mastercard,Houston,femelle,0.0
35.94692132969664,75860.47064006416,20.195049534019066,8891892.601776637,1.0,Visa,Orlando,femelle,0.0
42.05426605859778,426790.9945563143,41.87941691174569,3781545.750278589,1.0,Mastercard,Orlando,femelle,0.0
25.85495173834625,465749.5802706622,37.41532473225161,3961687.184659954,17.0,Visa,Orlando,male,1.0
28.60665919849921,257281.58857269076,52.77270057060902,5688717.92322276,11.0,Mastercard,Orlando,femelle,0.0
44.83241315937298,549628.8082175849,43.78057067027855,2230782.811053267,11.0,Visa,Orlando,male,0.0
49.14689224164663,328929.2764725286,68.99282997233067,1024528.5344067141,13.0,Mastercard,Orlando,femelle,0.0
36.43394032162521,254763.02883133423,64.25008884184321,1651807.471784315,7.0,Mastercard,Houston,femelle,0.0
29.17707288828769,412464.99427337776,10.177197020906668,10155318.846808145,1.0,Visa,Miami,femelle,0.0
42.256289683697766,457043.18016423134,52.05381033497174,6378726.464933196,3.0,Mastercard,Houston,femelle,0.0
44.54915692810216,75000.0,25.41009684583824,5355050.603370309,14.0,Visa,Houston,femelle,0.0
54.73452487509286,334110.7618487431,24.68727109820378,649950.9314974016,9.0,Visa,Houston,femelle,0.0
35.67698928810356,481976.8782587385,8.771891519541903,5577857.442760809,13.0,Visa,Houston,femelle,0.0
42.36179806676194,392783.4535466887,46.26853493889271,4963170.399493473,5.0,Visa,Orlando,male,0.0
32.12293050385636,409075.1983338151,12.349584970650724,7355379.756380163,16.0,Visa,Orlando,femelle,0.0
31.539882637652543,459272.4968984597,29.52680507738571,3166434.493249142,1.0,Visa,Miami,male,0.0
29.07108735253052,556906.7116914409,62.93487870837289,8111514.417596013,10.0,Visa,Houston,male,0.0
43.70641208187385,381668.9804291193,43.27866606988519,4272000.615718632,8.0,Mastercard,Houston,male,0.0
33.19055614042012,190155.06753943677,35.82443594557004,9271696.811740557,9.0,Visa,Miami,male,0.0
33.96561493914286,370895.96444850176,55.638360415021,3999859.833177003,7.0,Visa,Miami,femelle,0.0
49.31992706051138,163901.01609416015,57.95055513146308,6043020.626734998,6.0,Mastercard,Orlando,male,0.0
37.79283422847861,278958.66216743574,19.789078992610072,6629770.89492282,10.0,Visa,Miami,male,0.0
44.653786919764045,223515.90707015508,52.11540767048246,4905585.889388949,3.0,Mastercard,Orlando,femelle,0.0
49.1022142453493,361027.14527096745,44.28916749385552,5539086.1433186205,18.0,Visa,Miami,male,0.0
28.454393649713648,107290.8350373799,50.52370298371597,7809140.403849866,15.0,Visa,Orlando,male,0.0
27.63954874074852,218734.0145982597,53.90324094283636,1456419.3817115054,5.0,Mastercard,Orlando,male,0.0
24.0,504151.0057154661,16.64669467618276,4705997.099649981,11.0,Visa,Miami,femelle,0.0
35.91948839923134,604022.5674063589,36.81351730445665,25000.0,9.0,Visa,Houston,male,0.0
35.5462568171427,512065.4472436888,45.52666856393112,4918357.602866429,21.0,Visa,Miami,femelle,0.0
60.0,239083.4464464895,39.34786486653008,3453592.1807484226,8.0,Visa,Orlando,femelle,0.0
45.308782948486105,290075.1098180348,49.903960894437645,4658010.341481121,9.0,Visa,Miami,femelle,0.0
34.8122463998469,132112.46366690344,42.51219933586172,4840362.691181051,4.0,Visa,Orlando,male,0.0
34.06137589698743,179484.85887431144,39.56466685401857,6383992.139106265,17.0,Visa,Orlando,femelle,0.0
26.678997629567647,379620.2375509094,63.77425489109539,4005501.835101457,3.0,Mastercard,Miami,male,0.0
37.283758746672106,288564.14740191033,89.27105667087632,9397507.93580889,10.0,Visa,Houston,femelle,0.0
51.83585409488698,224441.64947558197,65.57548615955565,25000.0,5.0,Visa,Miami,femelle,0.0
43.142146904409,173094.04910585482,29.04450107721802,25000.0,15.0,Mastercard,Miami,male,0.0
51.41862921275816,401020.9194237346,61.41881987884396,2811688.8534570523,16.0,Visa,Houston,male,0.0
44.5328171871418,255067.5883201212,3.0,6826953.339477305,8.0,Mastercard,Houston,femelle,0.0
45.169037408193375,75000.0,77.27214590399399,2971836.9003535854,4.0,Visa,Houston,femelle,0.0
35.64563082948567,284699.0579809108,68.19925081721118,3651049.418471558,15.0,Visa,Miami,male,0.0
39.98702626429296,305130.70268071134,76.50009309891277,12573527.829822484,11.0,Visa,Houston,femelle,0.0
47.9633215235958,342469.62334792875,26.283701779701097,4686345.834294421,7.0,Visa,Orlando,femelle,0.0
36.378478811923735,335659.75918589794,56.73424590841223,4647769.098965392,20.0,Visa,Orlando,male,0.0
52.845423664659634,129140.77385754738,30.173312155315,7290179.23874591,4.0,Mastercard,Orlando,femelle,0.0
47.64563176891094,75000.0,61.507134490402514,4518040.140901777,9.0,Visa,Houston,male,0.0
40.43117877626565,148735.04692032814,49.98783035355421,6519763.015091827,6.0,Visa,Houston,male,0.0
45.14284395170358,318563.1963786415,74.20332190730637,3527153.150804401,6.0,Visa,Miami,femelle,0.0
40.54657703951854,161261.1276421089,39.40464588153919,4086625.936555312,3.0,Mastercard,Houston,male,0.0
32.10445810798755,387149.9309942538,67.68884874763475,5677364.102256564,12.0,Mastercard,Orlando,male,0.0
44.90612435728915,232444.7713114998,73.96450786402573,7931790.110909367,11.0,Mastercard,Houston,male,0.0
32.58101595443253,121658.8322919977,71.94969942706328,5670571.287624611,10.0,Mastercard,Houston,femelle,0.0
39.9171816807381,551580.0764949145,67.8986012313112,3502394.005172209,7.0,Visa,Houston,male,0.0
34.2121070206416,549771.3573815672,27.378627401300577,4148941.3372184816,10.0,Visa,Orlando,femelle,0.0
39.513203839976576,75000.0,59.06443804565794,6319528.659418484,7.0,Mastercard,Orlando,male,0.0
48.86176876785959,187405.97670348664,30.31173907649576,7619198.198996299,1.0,Visa,Miami,femelle,0.0
45.93055853526332,448606.62699361274,69.32279321722098,6008788.853557686,2.0,Visa,Miami,femelle,0.0
29.18967677841253,346809.31975901074,37.10143079355405,9154613.281382132,12.0,Mastercard,Orlando,male,0.0
39.062623960205,240997.33127656908,53.55816782823309,6829854.161995932,17.0,Visa,Houston,male,0.0
39.82375941986447,127316.00137392839,62.37720660289271,3151917.3688461324,12.0,Visa,Houston,femelle,0.0
36.950898426612646,304743.2960865372,51.43337107760488,4827491.093615251,15.0,Visa,Orlando,femelle,0.0
47.048497499045325,87085.02051824852,40.25566263629473,4760452.539536612,12.0,Visa,Orlando,male,0.0
53.580990237674726,411903.59294742247,44.68151611855134,4256251.922770973,9.0,Mastercard,Miami,femelle,0.0
33.049859643416724,204468.528869035,38.33754337351404,1902400.1713717682,9.0,Visa,Houston,male,0.0
38.49818381136093,180384.2824394852,33.56638347389955,4180543.260440295,7.0,Visa,Orlando,femelle,0.0
52.80859444931514,198225.79042691676,54.13355257078233,3211025.932724238,12.0,Mastercard,Miami,femelle,0.0
45.65204370837802,235350.56996702804,33.72670849724895,4481559.944319781,3.0,Visa,Miami,femelle,0.0
44.269561984049545,148097.16549472607,62.496356461077504,4697912.381548469,13.0,Visa,Houston,male,1.0
31.101380242635354,267475.9424666785,32.98869220993132,5304268.892718974,6.8,Mastercard,Houston,male,0.0
45.26905562232408,76021.5281686603,67.88917686210257,5001618.087886636,5.0,Visa,Miami,femelle,0.0
46.2416137694886,211218.59004853613,20.45671167375237,8548701.468162572,6.0,Visa,Miami,femelle,0.0
50.952756662102814,328717.6073936029,58.65700805039948,7362629.972980596,15.0,Visa,Orlando,male,0.0
37.232741754665376,268902.5855987633,39.44692447643325,3973947.9625856746,11.0,Visa,Orlando,male,0.0
45.1544840008656,300327.5386255554,80.166214974951,6256734.83411836,12.0,Visa,Houston,male,0.0
45.55735299294868,225717.73529928972,67.18828509518906,5718400.966341305,18.0,Mastercard,Houston,femelle,0.0
30.65707754166632,315461.73322962725,39.63731886666285,4674150.035184973,4.0,Mastercard,Houston,femelle,0.0
45.45307378934712,171677.5956111628,23.49437256095118,8534262.105686523,10.0,Mastercard,Orlando,femelle,0.0
35.632304583080575,340261.9910541843,56.40116382986489,4800196.918934079,1.0,Visa,Miami,male,0.0
43.58462672810313,365075.2860133315,28.280736585165872,5222821.070570434,14.0,Visa,Miami,femelle,0.0
38.837873861585535,250220.27072670317,52.44981850748909,8761204.358659204,13.0,Visa,Orlando,femelle,0.0
40.178804439730925,603326.1150131067,66.87580051763152,1391985.4766840236,8.0,Visa,Houston,femelle,0.0
45.352681682140194,608113.8662153962,61.90262371827537,3129209.359002082,6.0,Visa,Houston,male,0.0
40.10494330823004,88992.0851160663,54.52584534486873,2929962.2005562447,6.0,Mastercard,Houston,femelle,0.0
35.15132934224273,500175.9200006757,63.85551539416476,1954122.8772505522,10.0,Visa,Orlando,male,0.0
58.44757268774192,328066.06501876377,33.35046756553223,3284792.5317519987,8.6,Visa,Houston,femelle,0.0
31.378234033667187,164975.96581895056,39.34327462440152,5490343.239852432,12.0,Visa,Orlando,male,0.0
48.17570221342513,289769.62045009964,34.245551334689615,25000.0,8.0,Visa,Houston,male,0.0
39.1052231673095,251307.0488403088,18.59348371493967,4944985.80009887,2.0,Mastercard,Houston,male,0.0
38.37915381665541,263865.0984723815,54.33439284245766,4214164.980726939,15.0,Visa,Houston,femelle,0.0
42.43593761344116,648391.383789415,39.45867763520452,5903727.440274171,10.2,Visa,Orlando,male,0.0
45.00254667217202,383804.29243827285,50.2684097077692,25000.0,6.0,Visa,Orlando,male,0.0
50.11084751277111,241728.01398427784,44.68343268706016,644495.7644946948,9.0,Visa,Miami,male,0.0
31.161802610867863,223845.88074154343,62.24343237237168,8893749.516982287,5.0,Visa,Orlando,femelle,0.0
33.849868719691834,202819.1565530218,86.21044956841986,6825474.946034236,16.0,Visa,Miami,femelle,0.0
32.77876512009744,232663.74190304903,34.50395643728942,4765007.453209529,6.0,Mastercard,Houston,femelle,0.0
46.64398507188761,317171.4088228169,65.47095230214036,10751863.905817265,8.0,Mastercard,Orlando,femelle,0.0
37.254467450506304,318512.87002514413,67.99122753476615,6302205.461549531,12.0,Mastercard,Orlando,male,0.0
39.87156768601131,371990.9611722418,35.38373748782494,25000.0,21.0,Visa,Houston,femelle,0.0
45.6794619851779,281138.0553756341,53.27249026667625,4987572.245167537,4.0,Mastercard,Orlando,femelle,0.0
48.40619432377691,375169.3914096864,50.973780291224806,7161917.694071801,7.0,Visa,Orlando,male,0.0
41.66793576460464,75000.0,5.647818396959707,8887783.584721252,8.0,Mastercard,Miami,male,0.0
33.83660160689697,401549.1146062581,54.90471695788473,5023019.579964519,10.0,Mastercard,Orlando,male,0.0
35.55781529589463,146287.38748854148,21.758487873687397,2253103.1109246206,15.0,Mastercard,Miami,femelle,0.0
46.60738866424523,382160.8468106341,63.1969922420913,1397543.0004948787,3.0,Visa,Orlando,femelle,0.0
33.084586357314244,197278.1835391656,88.01298083444175,3118847.463657948,9.0,Visa,Orlando,male,0.0
42.646270452305885,359232.22350038664,55.691335809490525,2073401.193156104,18.0,Visa,Houston,male,0.0
37.466563632526,199140.96235102467,88.14981345106537,4130486.738102964,13.0,Mastercard,Houston,male,0.0
45.48495499374786,231116.9403016139,44.983326563775385,3420827.4046679665,7.0,Visa,Houston,male,0.0
52.86453797738183,441845.0141351444,27.33915305245076,8331499.596942153,20.0,Visa,Houston,male,0.0
45.4120598115198,262267.2149723796,60.10522686348404,2058835.245549576,6.0,Visa,Houston,femelle,0.0
36.0402835928744,292908.10546958324,51.38170385448542,8528032.95559312,7.0,Visa,Miami,femelle,0.0
32.10363056850948,242355.8395357788,44.75532861234288,7426965.827687027,11.0,Visa,Miami,femelle,0.0
24.0,454059.06403095264,68.61774765583675,4371080.019742513,1.0,Visa,Miami,male,0.0
47.02038042761136,178597.99728076794,43.29713722443615,2496985.440252012,1.0,Mastercard,Orlando,femelle,0.0
28.02214084412661,327744.388101313,34.13730672772127,8440888.604765508,16.0,Visa,Orlando,femelle,0.0
48.46240806033535,315974.0970435138,22.16033426405848,5105886.172235648,12.0,Mastercard,Orlando,femelle,0.0
39.48529882096667,254685.44384630915,81.60679541645939,8968778.481006596,5.0,Mastercard,Houston,male,0.0
35.652636561787865,285727.781538402,33.27610298591658,7720502.439118778,3.0,Mastercard,Orlando,femelle,0.0
54.95253202942609,390810.675714412,75.97386581986848,5250036.052925276,14.0,Visa,Houston,femelle,0.0
47.73565316275853,398021.8472927611,37.07515351706811,4689236.316058806,9.0,Visa,Orlando,male,0.0
48.97351313910335,262962.2508765818,52.36700131310354,3428887.1513314247,8.0,Visa,Orlando,male,0.0
42.29818011221941,429413.188792903,43.63397971791332,3255257.7103183456,2.0,Visa,Houston,male,0.0
42.73403136570831,531726.2193627388,37.9340630244369,5980732.592717525,11.0,Mastercard,Houston,femelle,0.0
44.45499777894516,232283.19145125995,12.925355175617533,5094767.018457735,12.0,Mastercard,Orlando,male,0.0
24.957692715449724,391660.6357665856,89.37514618867917,4075352.21551751,15.0,Visa,Orlando,femelle,0.0
